,ID,Tweet,Source,Date,Likes,Retweet
2768,1220659666805514245,@abi_bouw @NatureNews I’m told the Chinese word shǔ (鼠) can mean rat or mouse!,Twitter Web App,2020-01-24 10:48:37,1,0
2769,1220478615726542848,"Globally, river deltas have gained around 54 square kilometers of land per year over the past 30 years, according t… https://t.co/NH4pGcUPaF",Sprout Social,2020-01-23 22:49:12,42,16
2770,1220443650456461313,"RT @NatRevEarthEnv: 🥳🎉Our first issue is live🎉🥳 

Check out articles on:
- Global greening
- Sea-level rise and human migration
- Seismic w…",Twitter Web App,2020-01-23 20:30:15,0,85
2771,1220401731034546176,"RT @NatureNews: Researchers doubt that the coronavirus could have originated in animals other than birds or mammals, despite a controversia…",Twitter Web App,2020-01-23 17:43:41,0,110
2772,1220397554921328640,.@flygirlNHM said the entomology collections at the @NHM_London are a “place of wonder.” “The specimens they contai… https://t.co/7qa18wsHpa,Sprout Social,2020-01-23 17:27:05,37,6
2773,1220381448802381827,"News &amp; Views: Two methods to reverse HIV latency, which may improve the chances of eliminating the virus, are descr… https://t.co/X01v7KxokO",Sprout Social,2020-01-23 16:23:05,134,61
2774,1220373772311629827,"RT @NatureNews: Sign up for Nature Briefing for a chance to win this adorable Nature mouse, tucked in its very own mouse-genome bag. The pe…",Twitter Web App,2020-01-23 15:52:35,0,4
2775,1220365333619527680,"Swindlers can make a killing by passing off recently distilled whisky as old and rare Scotch, but the fallout from… https://t.co/ZE5HkknVl7",Sprout Social,2020-01-23 15:19:03,38,15
2776,1220354822064525313,"RT @NatureNews: Chinese authorities have suspended all travel in and out of the city, but quarantining could lead to other problems. https:…",Twitter Web App,2020-01-23 14:37:17,0,30
2777,1220349235364859905,A Nature paper reports stress can cause hair to turn grey in rodents by triggering the depletion of pigment-forming… https://t.co/lFgH408dfz,Sprout Social,2020-01-23 14:15:05,280,137
2778,1220333113756323840,"World View: Technologies that uncover genetic drivers of cancer and unleash the immune system make headlines, but ""… https://t.co/gpp48cQEoF",Sprout Social,2020-01-23 13:11:01,45,27
2779,1220317010611122177,Analysis of ancient human DNA from western Central Africa published in Nature offers insights into African populati… https://t.co/mTyFqhmNBn,Sprout Social,2020-01-23 12:07:02,55,25
2780,1220116259813167104,Editorial: Just reacting to the impacts of climate change without addressing the cause is like treating people for… https://t.co/WqiHauViZp,Sprout Social,2020-01-22 22:49:19,130,84
2781,1220071465728512000,RT @NatureNews: Researchers are racing to find out more about the epidemiology and DNA of the coronavirus spreading in Asia and beyond. htt…,Twitter Web App,2020-01-22 19:51:19,0,62
2782,1220057761779720193,A Nature paper describes an elusive single-celled microorganism that has been cultured and characterized from deep… https://t.co/4FLQr3uI9Q,Twitter Web App,2020-01-22 18:56:52,86,38
2783,1220057254826778624,This week on the Nature cover: Cellular connections. First Asgard archaeon cultured in the lab hints at how complex… https://t.co/5HM2RhYZuI,Twitter Web App,2020-01-22 18:54:51,254,81
2784,1220035173284220930,"From improving RNA analysis to decoding the microbiome, these are the technologies to watch in 2020. https://t.co/3bHF4WhouG",Sprout Social,2020-01-22 17:27:07,460,212
2785,1220019066028675074,A period that saw a boom in animal complexity and one of Earth’s greatest mass extinctions is coming into sharp foc… https://t.co/RAXUbkDXre,Sprout Social,2020-01-22 16:23:06,102,33
2786,1220002957409898501,Researchers fear the worst of areas ravaged by the Australian bushfires. Research itself has been set back months o… https://t.co/yiB3oIzq94,Sprout Social,2020-01-22 15:19:06,21,13
2787,1219986854113685504,Researchers have found a genetic switch that helps the parasite Toxoplasma gondii hide from the immune system and r… https://t.co/emckNfpA33,Sprout Social,2020-01-22 14:15:06,160,69
2788,1219970729271230469,"A Nature paper describes an imaging approach to study breast cancer tissue in greater detail, identifying the diffe… https://t.co/t6p9OOPO8W",Sprout Social,2020-01-22 13:11:02,71,32
2789,1219954617338998786,.@PyensonLab writes about his experiences at the World Economic Forum and what lessons scientists can learn about c… https://t.co/pIybrWO84I,Sprout Social,2020-01-22 12:07:01,75,41
2790,1219949331702341633,"A survey of more than 4,000 scientists has painted a damning picture of the culture in which they work, suggesting… https://t.co/ChIt2Dx3q1",Sprout Social,2020-01-22 11:46:00,451,269
2791,1219753831933849600,"Editorial: China’s health authorities did well to act more quickly with the Wuhan outbreak than in the past. Now, t… https://t.co/P8qKsSix5y",Sprout Social,2020-01-21 22:49:10,76,37
2792,1219672763042029568,“England seems ready to resign the position she once held as chief of all the competitors in Arctic exploration.” S… https://t.co/Qt0KPFh0Bn,Sprout Social,2020-01-21 17:27:01,37,9
2793,1219656684030910465,"Engineers have discovered orbits that allow satellites to harness forces that would disrupt other craft, making it… https://t.co/dYzMI6f6to",Sprout Social,2020-01-21 16:23:08,71,36
2794,1219649192186077184,"RT @NatureNews: Chinese officials have confirmed that the virus is spreading between people, but it’s still unclear how easily this happens…",Twitter Web App,2020-01-21 15:53:22,0,131
2795,1219640574598352897,Working with large data sets is a kind of labor that is too often left out of scientific training. Here are 11 tips… https://t.co/wkRpJKmWmD,Sprout Social,2020-01-21 15:19:07,146,51
2796,1219608339820285952,Under the Influence offers compelling arguments for incorporating social contexts into the design of policy on mult… https://t.co/4D8HhDl6fF,Sprout Social,2020-01-21 13:11:02,36,9
2797,1219592232908546048,A study published in Nature shows that networks of dopant atoms in silicon can act as a platform for carrying out m… https://t.co/UyrkVl6KIi,Sprout Social,2020-01-21 12:07:01,71,29
2798,1219391445943115776,"A paper in Nature reports a strategy for the controlled formation of grain boundaries, essential for a more in-dept… https://t.co/TGS7LYKYJo",Sprout Social,2020-01-20 22:49:10,57,17
2799,1219310383107919873,Comment: @CFigueres urges all the people gathering in Davos to move firmly into a state of stubborn optimism. https://t.co/LX9ee2HtuR,Sprout Social,2020-01-20 17:27:03,17,10
2800,1219294281376182277,"Whether they are writing papers or grant applications, or soliciting feedback from their thesis committee, research… https://t.co/OPV6mK6y4S",Sprout Social,2020-01-20 16:23:04,118,52
2801,1219278166797225985,News &amp; Views: A Nature paper reports the preparation of high-performance piezoelectrics that have the property of n… https://t.co/XehzBW26g8,Sprout Social,2020-01-20 15:19:02,87,36
2802,1219262070581026816,"Once known as a hub for mass-produced cheap goods, such as toys and electronics, the island is looking to science t… https://t.co/wX5c4rqJzO",Sprout Social,2020-01-20 14:15:05,42,20
2803,1219245949689704450,Young wolves’ enthusiasm for retrieving toys hints at an ability to read cues from humans. #ResearchHighlight https://t.co/trarYS0FwW,Sprout Social,2020-01-20 13:11:01,75,21
2804,1219229842526429185,"News &amp; Views: A Nature paper describes an algorithm, AlphaFold, that takes a leap forward in solving this classic p… https://t.co/vaxmbnNdhB",Sprout Social,2020-01-20 12:07:01,97,37
2805,1219213733773430785,"Humans and some other apes are known for helping unrelated members of their own species. Now, the first non-mammal,… https://t.co/ZeSXZ9Meza",Sprout Social,2020-01-20 11:03:00,230,85
2806,1219029028973268992,"Owen Guo, chief executive of Ispect Technology, explains how his company’s devices help manufacturers to regulate t… https://t.co/A51WZypIPS",Sprout Social,2020-01-19 22:49:03,32,5
2807,1218947988258770950,A Nature paper reports the discovery of a Mycobacterium tuberculosis protein that hijacks the host’s ubiquitination… https://t.co/vweP0HmBpt,Sprout Social,2020-01-19 17:27:02,178,66
2808,1218931878998224897,Editorial: Cultivation of Asgard archaea brings us closer to meeting living relatives of our ancestors. We await th… https://t.co/DXLu4kRL9j,Sprout Social,2020-01-19 16:23:01,132,43
2809,1218915771855843329,"Centuries-old ginkgo trees show high activity in genes that fend off disease and produce antioxidants, just as thei… https://t.co/ZMBye9lfLM",Sprout Social,2020-01-19 15:19:01,302,85
2810,1218899670082248713,"News &amp; Views: A Nature paper reports that a type of microorganism called an Asgard archaeon, which might shed light… https://t.co/1HTKKb5oPr",Sprout Social,2020-01-19 14:15:02,360,157
2811,1218883559731187713,Working with large data sets is a kind of labor that is too often left out of scientific training. Here are 11 tips… https://t.co/HTdzV6dr4Z,Sprout Social,2020-01-19 13:11:01,298,139
2812,1218867453511569408,News &amp; Views: A paper in Nature demonstrates an unconventional electrical circuit in silicon that can be evolved in… https://t.co/v4Ec33Gkfk,Sprout Social,2020-01-19 12:07:01,145,52
2813,1218859399428460547,News &amp; Views: A paper in Nature shows that near-complete protection from tuberculosis infection can be conferred us… https://t.co/UKmp4omjFY,Sprout Social,2020-01-19 11:35:00,201,95
2814,1218666648070172674,"World View: Without the humanities and social sciences, hard science and technology can do little to resolve comple… https://t.co/x2IH4jkXoo",Sprout Social,2020-01-18 22:49:05,206,132
2815,1218585668554764289,A Nature paper describes an elusive single-celled microorganism that has been cultured and characterized from deep… https://t.co/EAzHvtunoN,Sprout Social,2020-01-18 17:27:18,357,179
2816,1218569490847412226,News &amp; Views: A paper in @NatureEcoEvo reports that Gorongosa National Park’s repopulation with large herbivores ha… https://t.co/ACOU5UZI3X,Sprout Social,2020-01-18 16:23:01,69,30
2817,1218553385038774274,Hummingbirds became the fluttering jewels of the animal kingdom by evolving innovative ways of producing shimmering… https://t.co/00R9ujpVQZ,Sprout Social,2020-01-18 15:19:01,115,34
2818,1218537289904787457,"A Nature paper shows what happens at the molecular level when two compounds known to inhibit crystal growth, specif… https://t.co/WbAPGU49cs",Sprout Social,2020-01-18 14:15:03,56,24
2819,1218521191461326848,A paper in Nature shows a templating technique that instills greater order in composites and gives rise to new 3D s… https://t.co/RjcKt8LAqA,Sprout Social,2020-01-18 13:11:05,115,36
2820,1218505065700433921,"The hunt for new, commercially viable materials with highly sought-after properties is one of the most competitive… https://t.co/aWIPBTbEUe",Sprout Social,2020-01-18 12:07:01,75,35
2821,1218497765023547393,"“During my hours in the laboratory and on the road, I’ve realized that the training for a PhD and for a marathon ar… https://t.co/QocundH4oA",Sprout Social,2020-01-18 11:38:00,135,46
2822,1218304272028307456,This week on the Nature Podcast: Strange objects at the centre of the galaxy and improving measurements of online a… https://t.co/lsQsKLZScP,Sprout Social,2020-01-17 22:49:08,29,15
2823,1218223235063537665,Use of an AC rather than a DC electric field can improve the piezoelectric response of a crystal. A paper in Nature… https://t.co/2ass3HA1vf,Sprout Social,2020-01-17 17:27:07,26,4
2824,1218207124049756161,A report could answer a mathematical question that had been unsolved for more than 40 years. The report has yet to… https://t.co/6jSCpCoZFN,Sprout Social,2020-01-17 16:23:06,166,74
2825,1218191040168984577,Physicists have made the most precise measurements ever of deformations in the shape of a wire. They did the experi… https://t.co/hC9bMKMj6v,Sprout Social,2020-01-17 15:19:11,45,10
2826,1218174908888420352,"As neutrons have no charge they’re not easy to detect, but research published in Nature shows that a new semiconduc… https://t.co/GkQj6L2Uaw",Sprout Social,2020-01-17 14:15:05,60,21
2827,1218158787397390336,"The brain is equipped with barriers designed to keep out dangerous pathogens, but they also interfere with the immu… https://t.co/lBpDDLqYFg",Sprout Social,2020-01-17 13:11:01,172,68
2828,1218142681391607809,"A survey of more than 4,000 scientists has painted a damning picture of the culture in which they work, suggesting… https://t.co/ZRzgjHv495",Sprout Social,2020-01-17 12:07:01,460,277
2829,1218139661060706304,The Indian cobra has long been feared and revered for its lethal bite. The first map of the snake’s genome reveals… https://t.co/RPYRI14BLQ,Sprout Social,2020-01-17 11:55:01,92,38
2830,1217941904505044992,"A Nature paper shows the discovery of a new class of objects at the center of our galaxy, not far from the supermas… https://t.co/amc6fqu529",Sprout Social,2020-01-16 22:49:12,93,31
2831,1217860842726809600,A Review in Nature discusses the diverse strategies used by both bacteria and their predators bacteriophages to com… https://t.co/g80fV0A8gj,Sprout Social,2020-01-16 17:27:06,66,18
2832,1217844755406688262,Most studies do not capture everything people do on their screens. A Nature Comment article calls for a Human Scree… https://t.co/lsmPO4mdfO,Sprout Social,2020-01-16 16:23:10,30,7
2833,1217828630073675777,"Papers published in ‘predatory’ journals attract little attention from scientists, and get cited much less than tho… https://t.co/icfWh8zjTE",Sprout Social,2020-01-16 15:19:06,43,23
2834,1217812615390470144,A Nature paper describes an elusive single-celled microorganism that has been cultured and characterized from deep… https://t.co/H1eCKNEdxU,Sprout Social,2020-01-16 14:15:28,619,221
2835,1217796399141736448,Resolute efforts to prevent fires in the Amazon could more than halve the projected greenhouse-gas emissions from f… https://t.co/EocM042fuH,Sprout Social,2020-01-16 13:11:01,45,28
2836,1217780290799710208,The materials that will give rise to the industries of the future are taking shape in laboratories around the world… https://t.co/NrPRyp6fxy,Sprout Social,2020-01-16 12:07:01,36,19
2837,1217773999503089664,Research conducted in mice shows that at least part of breast milk’s protective effects come from a surprising sour… https://t.co/JzuEohP8bO,Sprout Social,2020-01-16 11:42:01,112,38
2838,1217579529138556933,News &amp; Views: Three studies in Nature reveal that the presence in tumours of two key immune components — B cells an… https://t.co/84zzYyhJzi,Sprout Social,2020-01-15 22:49:15,268,134
2839,1217527067996278790,This week on the Nature cover: Border control. Four rules for synthesizing nanocrystals with defined grain boundari… https://t.co/JVTsV0gF3p,Twitter Web App,2020-01-15 19:20:48,159,46
2840,1217498456308297728,The expansive roster of anti-CRISPR proteins opens up many questions about the archaic arms race between bacteria a… https://t.co/Ql67XLQKW1,Sprout Social,2020-01-15 17:27:06,162,69
2841,1217494499183792129,RT @NatureCancer: 🔴 WE HAVE SOMETHING TO CELEBRATE: OUR FIRST FULL ISSUE @NatureCancer  IS LIVE ‼️ - GIVE US BIGGER CAPS TO SHOW OUR EXCITE…,Twitter Web App,2020-01-15 17:11:23,0,150
2842,1217482352710111234,"Biologist Carla Shatz’s orderly desk symbolizes an orderly mind, allowing her to notice things that don’t fit a pat… https://t.co/FIkjHMaXSS",Sprout Social,2020-01-15 16:23:07,150,38
2843,1217466246448459777,Editorial: India’s authorities must take the necessary steps to protect their nation’s universities and their peopl… https://t.co/pIvbniVekD,Sprout Social,2020-01-15 15:19:07,85,52
2844,1217450127406915584,"Three thoughtful, timely books demonstrate in their own ways that a space has opened up for new ideas in economics… https://t.co/gs7ffzvLs7",Sprout Social,2020-01-15 14:15:04,30,14
2845,1217434011087310848,A teenager’s well-being can be predicted by their perception of their family’s social status. #ResearchHighlight https://t.co/afh2NmVXgN,Sprout Social,2020-01-15 13:11:01,65,27
2846,1217417903789744128,"Caring for a loved one who had cystic fibrosis and was waiting for a transplant, while trying to complete a PhD pro… https://t.co/p9YjzcrI92",Sprout Social,2020-01-15 12:07:01,35,10
2847,1217413630007939072,A new method for analysing change in high-dimensional data is based on nearest-neighbour statistics and is applied… https://t.co/IkiGYnXDR4,Sprout Social,2020-01-15 11:50:02,62,21
2848,1217217146352283648,Editorial: Systems thinking is crucial to achieving targets such as zero hunger and better nutrition. Doing this is… https://t.co/XomwuiTyr7,Sprout Social,2020-01-14 22:49:17,98,48
2849,1217136063459872769,A simple mathematical model can capture the movements of a spaghetti noodle as it curls during cooking.… https://t.co/e43BAcu2hi,Sprout Social,2020-01-14 17:27:05,287,99
2850,1217119995546783745,"Transistors based on germanium can perform calculations for future quantum computers, according to a study publishe… https://t.co/h0lw3kUTlH",Sprout Social,2020-01-14 16:23:14,65,31
2851,1217103863469223936,A study in Nature describes lab-made versions of gatekeeper proteins that filter good from bad just as well as the… https://t.co/VIJ7LparpA,Sprout Social,2020-01-14 15:19:08,50,22
2852,1217087744230461441,"Talking about her part-time status and caring commitments opens the door to discrimination, writes Sascha Hooker. B… https://t.co/7w9KYeAeT3",Sprout Social,2020-01-14 14:15:05,33,10
2853,1217071625247580162,A study published in Nature examines why KRAS G12C proteins in lung cancer patients can become resistant to inhibit… https://t.co/Djg2gD09uZ,Sprout Social,2020-01-14 13:11:02,51,23
2854,1217055515370573824,News &amp; Views: A Nature paper reports that an immune-cell subpopulation belonging to the adaptive immune system — wh… https://t.co/7w1h1iBJDQ,Sprout Social,2020-01-14 12:07:01,235,104
2855,1217041922856038400,"Comment: A major obstacle to evaluating the integrity of publications is a lack of tools, and the authors present h… https://t.co/sIJg5GUI7e",Sprout Social,2020-01-14 11:13:00,134,75
2856,1216854749800206341,Agency by William Gibson is a feverish tour through worlds where the need to harness the latest technological advan… https://t.co/2FHevxOR22,Sprout Social,2020-01-13 22:49:15,52,27
2857,1216773668069683201,A study in Nature shows that RREB1 proteins integrates upstream factors and couples epithelial-to-mesenchymal trans… https://t.co/Ydt8i1l3fH,Sprout Social,2020-01-13 17:27:03,52,20
2858,1216757571962507265,A new live-imaging technique in mouse cells suggests a specific “clock gene” Hes7 oscillates at a time-delay to giv… https://t.co/rTa2Nka7g3,Sprout Social,2020-01-13 16:23:06,75,19
2859,1216741461414289413,"Male scientists and other employees of some US federal agencies earn more money than their female counterparts, and… https://t.co/SWnDxnQPCU",Sprout Social,2020-01-13 15:19:05,84,69
2860,1216725351373721602,"News &amp; Views: Semiconductors known as halide perovskites have remarkable optoelectronic properties, but their struc… https://t.co/VIDKxG3uqb",Sprout Social,2020-01-13 14:15:04,76,28
2861,1216709235268116480,"Not only is a chemical catalyst needed to create syngas, a widely used feedstock, from potent greenhouse gases but… https://t.co/ThmSojSKU0",Sprout Social,2020-01-13 13:11:01,28,13
2862,1216693128087904257,"Green chemist Martyn Poliakoff’s office is full of toys, puzzles and periodic-table-themed items. “I think that hav… https://t.co/HMb9yu44c2",Sprout Social,2020-01-13 12:07:01,136,24
2863,1216682806363017216,Four scientists with disabilities or chronic conditions talk about their own conference challenges and positive exp… https://t.co/vDnnHGuAUu,Sprout Social,2020-01-13 11:26:00,136,53
2864,1216492310676099072,"Although the results of clinical trials of CRISPR genome editing so far have been promising, researchers say it is… https://t.co/dvTiX4ATXA",Sprout Social,2020-01-12 22:49:02,215,117
2865,1216411271228207104,"An analysis of several cohorts shows that clonal, antigen-experienced T cells are found in the cerebrospinal fluid… https://t.co/yNbopmKy1k",Sprout Social,2020-01-12 17:27:01,132,60
2866,1216395170113105922,A new method for analysing change in high-dimensional data is based on nearest-neighbour statistics and is applied… https://t.co/W8n5pKz2AL,Sprout Social,2020-01-12 16:23:02,132,45
2867,1216379058604343298,"“During my hours in the laboratory and on the road, I’ve realized that the training for a PhD and for a marathon ar… https://t.co/NDB9zdqfM1",Sprout Social,2020-01-12 15:19:01,144,47
2868,1216362951000698882,"Editorial: A new delivery method for the tuberculosis vaccination, which was presented in Nature, shows promise and… https://t.co/TKWLHjLLNv",Sprout Social,2020-01-12 14:15:01,137,56
2869,1216346851487768577,"Humans and some other apes are known for helping unrelated members of their own species. Now, the first non-mammal,… https://t.co/X0xkoGYp0t",Sprout Social,2020-01-12 13:11:02,450,158
2870,1216330739765194752,Graphene could be used in many applications but high-quality films are difficult to synthesise as wrinkles tend to… https://t.co/lMEh8jisth,Sprout Social,2020-01-12 12:07:01,91,30
2871,1216323693003071488,"Male and female B cells show differing abilities to localize and contribute to germinal centres, in a way that depe… https://t.co/YJysVpQZr8",Sprout Social,2020-01-12 11:39:01,94,45
2872,1216129928787382273,Research conducted in mice shows that at least part of breast milk’s protective effects come from a surprising sour… https://t.co/WgDUGxiKba,Sprout Social,2020-01-11 22:49:04,341,150
2873,1216048881773039616,World View: @HeidiRehm says researchers should schedule one week every quarter now where they have no meetings. Pro… https://t.co/i29Xc81wQE,Sprout Social,2020-01-11 17:27:01,98,42
2874,1216032778883686400,"A study in Nature details the first successful experiments growing, imaging with atomic resolution, and investigati… https://t.co/dWsQanP5HN",Sprout Social,2020-01-11 16:23:01,77,32
2875,1216016669568655360,The Indian cobra has long been feared and revered for its lethal bite. The first map of the snake’s genome reveals… https://t.co/1JZSZEx9MS,Sprout Social,2020-01-11 15:19:01,228,91
2876,1216000566951890945,Researchers developed a model in a dish to reproduce the molecular steps that lead to the formation of the human sp… https://t.co/YlZboqA2N6,Sprout Social,2020-01-11 14:15:02,89,25
2877,1215984465471836160,"Paints, plastics and even wood can be engineered into energy-saving cooling panels, but their role in displacing po… https://t.co/bAZ8f0KVHf",Sprout Social,2020-01-11 13:11:03,51,25
2878,1215968350662287361,This week on the Nature Podcast: A look ahead at science in 2020. Listen below. https://t.co/p95ZHji5Ka,Sprout Social,2020-01-11 12:07:01,53,15
2879,1215959288981737472,"News &amp; Views: A material that has electrically conducting surfaces shows, when cooled, a type of magnetic ordering… https://t.co/JAf6auuxAt",Sprout Social,2020-01-11 11:31:00,126,32
2880,1215767557409583105,Review in Nature of milestones in the recent history of human disease genetics. https://t.co/gizd0lRl78 https://t.co/pB0ibC1iuN,Sprout Social,2020-01-10 22:49:08,89,51
2881,1215712934422351872,RT @NatureNews: More than a dozen Canadian faculty and students died when Ukraine International Airlines Flight PS752 flight crashed in Ira…,Twitter Web App,2020-01-10 19:12:05,0,74
2882,1215693187102146560,"RT @NatureNews: Out-of-control blazes have killed a billion wild animals. Those remaining will struggle to survive in a scorched landscape,…",Twitter Web App,2020-01-10 17:53:36,0,94
2883,1215686516653154304,"News &amp; Views: Fast radio bursts remain enigmatic, but a key discovery has been reported in Nature. A second repeati… https://t.co/mZvHfNP47R",Sprout Social,2020-01-10 17:27:06,51,20
2884,1215682162185424896,Mapping of child growth failure indicators for 105 low- and middle-income countries between 2000 and 2017 shows tha… https://t.co/sCf01Did05,Twitter Web App,2020-01-10 17:09:48,28,26
2885,1215670394931249152,Research published in Nature suggests that summer sea ice in the Arctic Ocean plays an essential role in stabilizin… https://t.co/TxVJQalsmj,Sprout Social,2020-01-10 16:23:02,44,26
2886,1215654307246284800,"Over the past decade, the study of Piezos and other mechanosensitive ion channels has exploded as scientists zoom i… https://t.co/PlAu076SoQ",Sprout Social,2020-01-10 15:19:07,149,65
2887,1215638196731727874,News &amp; Views: Observations of a distant cluster of galaxies suggest that star formation began there only 370 millio… https://t.co/Z1ky16ya2A,Sprout Social,2020-01-10 14:15:06,50,24
2888,1215622069620301826,"China’s sweeping campaign to cleanse filthy lakes and rivers has improved water quality in some regions, but dirty… https://t.co/yhFw3xSkHk",Sprout Social,2020-01-10 13:11:01,42,12
2889,1215605964159770624,"Comment: A major obstacle to evaluating the integrity of publications is a lack of tools, and the authors present h… https://t.co/9X8l3iDWav",Sprout Social,2020-01-10 12:07:01,174,101
2890,1215599923191844864,"A Nature paper reports dietary and microbial factors influence the composition of the gut bile acid pool, which mod… https://t.co/VAgVunwGN5",Sprout Social,2020-01-10 11:43:01,57,20
2891,1215591545057005568,"@RobertLepenies Thanks for flagging, Robert. I'll pass your comment on to the Nature editorial team.",Twitter Web App,2020-01-10 11:09:43,1,0
2892,1215405160815583232,News &amp; Views: The reliance of infrared spectroscopy on light transmission limits the sensitivity of analytical appl… https://t.co/PVT3UU78GL,Sprout Social,2020-01-09 22:49:06,87,31
2893,1215346760014618627,"The @quantumshorts flash fiction competition is open for submissions, offering prizes of up to US$1500. Stories of… https://t.co/y7idujDh6h",Sprout Social,2020-01-09 18:57:02,28,18
2894,1215324117416792075,Editorial: The UN Sustainable Development Goals won’t be met by 2030 at the current rate. But there is a way to set… https://t.co/dNv4b9lBqx,Sprout Social,2020-01-09 17:27:03,27,15
2895,1215308024325296129,Mapping of child growth failure indicators for 105 low- and middle-income countries between 2000 and 2017 shows tha… https://t.co/OF56KzhgDY,Sprout Social,2020-01-09 16:23:06,32,20
2896,1215291910505533444,Researchers are embarking on a multimillion-euro effort to study Notre-Dame de Paris and its materials with the goa… https://t.co/RZ9fPpnfB2,Sprout Social,2020-01-09 15:19:05,70,16
2897,1215275795826008066,Scientists re-examining a South American volcano’s 1600 eruption have found that it was among the biggest of its ki… https://t.co/ZSBSrgzsDx,Sprout Social,2020-01-09 14:15:03,54,18
2898,1215264505099432032,@Simonmcmul @max_bertolero @eLife Thanks for the recomendation! @NaturePodcast episodes can be found here: https://t.co/InzdlJjO96,Twitter Web App,2020-01-09 13:30:11,70,8
2899,1215259681553293313,Physicist Sarah Bohndiek writes how the fastest way to become fluent in the language of a new scientific discipline… https://t.co/3pkpQ1VNMQ,Sprout Social,2020-01-09 13:11:01,80,25
2900,1215243578533871616,"A Nature paper describes a monolithic, wave-shaped gaseous structure - the largest ever seen in our galaxy - made u… https://t.co/J7o1Bwme5G",Sprout Social,2020-01-09 12:07:01,47,22
2901,1215239797507346433,Molecular biologist @OdedRechavi explains his idea for bringing the Twitter science community together at “the Wood… https://t.co/lcfMBNvOyh,Sprout Social,2020-01-09 11:52:00,119,39
2902,1215233737463603200,@kapoor_vrinda FYI popular tweets (in terms of URL clicks) are repeated at a different time of day to the original… https://t.co/C0wjNOm0Ld,Twitter Web App,2020-01-09 11:27:55,0,0
2903,1215042792755474433,Ocean acidification due to rising CO2 levels may have a negligible impact on critical behaviours of coral reef fish… https://t.co/n2IseRc7Qd,Sprout Social,2020-01-08 22:49:10,116,43
2904,1214988256061874177,Analyses of the proportions of individuals who have completed key levels of schooling across all low- and middle-in… https://t.co/FvToiP7Evy,Twitter Web App,2020-01-08 19:12:28,50,34
2905,1214987244966203393,This week on the Nature cover: Unequal opportunities. Disparities in childhood education and nutrition in low- and… https://t.co/XbJ7TvmIEx,Twitter Web App,2020-01-08 19:08:27,160,65
2906,1214961735972663296,Neuroscientist Kenneth S. Kosik writes how working alongside physicists made him a better science communicator and… https://t.co/pRphFBAlOK,Sprout Social,2020-01-08 17:27:05,88,31
2907,1214945619816660994,News &amp; Views: A Nature paper reports the development of an AI system that outperforms expert radiologists in accura… https://t.co/LRdJFyk9v5,Sprout Social,2020-01-08 16:23:03,49,15
2908,1214929508605874176,Editorial: A Nature paper is a milestone because it shows how to measure detailed progress towards the UN Sustainab… https://t.co/iR5TaDAULL,Sprout Social,2020-01-08 15:19:01,56,18
2909,1214913413010411521,People with several types of blood cancer have reaped enormous benefits from treatment with CAR-T cells. But techni… https://t.co/12yym0ks1d,Sprout Social,2020-01-08 14:15:04,164,84
2910,1214897298532163585,News &amp; Views: A paper in Nature shows that near-complete protection from tuberculosis infection can be conferred us… https://t.co/gEOReSCjdI,Sprout Social,2020-01-08 13:11:02,196,82
2911,1214881192513884160,"Astronomers have pinpointed the location of a repeating fast radio burst first detected in 2018, according to a Nat… https://t.co/nPnccvc5HT",Sprout Social,2020-01-08 12:07:02,216,63
2912,1214866085314473984,"Gender inequality within the home can reduce the benefits women get from household electrification, according to a… https://t.co/Bw0hWsGhSe",Sprout Social,2020-01-08 11:07:00,47,17
2913,1214680410036289537,Swearing off alcohol in the new year can be a way to recover from holiday indulgence. But for people who suffer fro… https://t.co/bcAPM6kOEQ,Sprout Social,2020-01-07 22:49:12,48,19
2914,1214656774621581320,@SolEnFlandes We hope that people would click through and see that figure! It would have come across too small on T… https://t.co/OtNKuh1T1A,Twitter Web App,2020-01-07 21:15:16,1,0
2915,1214599447444951041,A Nature paper presents the visualization of the atomic structure of two-dimensional ice as it formed. Insights fro… https://t.co/WRh9ZXkjN6,Sprout Social,2020-01-07 17:27:29,57,23
2916,1214583245117050882,"Paul Nurse likes the glass in this atrium at @TheCrick because you don’t feel constrained. “Here, looking up throug… https://t.co/Pl2bifAVc7",Sprout Social,2020-01-07 16:23:06,46,11
2917,1214567135990562816,Comment: Everyone needs to be more educated about the importance of saving water. High on the list should be effort… https://t.co/dY9cB61cEF,Sprout Social,2020-01-07 15:19:05,94,30
2918,1214551023857131523,An analysis in Nature assesses China’s progress towards achieving the United Nations’ 17 Sustainable Development Go… https://t.co/OsQ3g37vKg,Sprout Social,2020-01-07 14:15:04,50,22
2919,1214534910180052993,"World View: “Yes, error detectors can make research less comfortable — but that discomfort is healthy,” writes… https://t.co/Fu9XMGR6kL",Sprout Social,2020-01-07 13:11:02,108,37
2920,1214518801603145729,River ice coverage has declined globally in the past three decades according to a global dataset reported in Nature… https://t.co/rKdg5LBzpO,Sprout Social,2020-01-07 12:07:01,60,41
2921,1214516280474177536,"Amid the tumult that was 2019, Nature asked seven scientists, scholars and historians to pluck a book from all time… https://t.co/qA68rPkIka",Sprout Social,2020-01-07 11:57:00,55,35
2922,1214318008493056001,It is difficult to say whether early-stage research awards from less apparent sources will change the course of a c… https://t.co/Xizgndund4,Sprout Social,2020-01-06 22:49:08,83,29
